2020-12-02T18:10:00,vps,/dev/vda1,13106624,114161,12992463,1,/
2020-12-02T18:10:00,vps,devtmpfs,121304,299,121005,1,/dev
2020-12-02T18:10:00,vps,tmpfs,126943,4,126939,1,/dev/shm
2020-12-02T18:10:00,vps,tmpfs,126943,468,126475,1,/run
2020-12-02T18:10:00,vps,tmpfs,126943,16,126927,1,/sys/fs/cgroup
2020-12-02T18:10:00,vps,tmpfs,126943,1,126942,1,/run/user/0
2020-12-02T18:10:00,vps,tmpfs,126943,1,126942,1,/run/user/1001
2020-12-02T18:10:00,vps,tmpfs,126943,1,126942,1,/run/user/1003
